text,distortion_label,language,template_id
"My colleague got passed over for a role, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"I burned the donut, I am forever terrible at grilling.",Overgeneralization,en,Overgeneralization_2
"My partner is lonely, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"My boss scheduled a presentation, they are definitely going to demote me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"People have to always be nice, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
"The deal failed, it is completely because of my minor slip-up.",Personalization,en,Personalization_3
"I should not feel bored about this, I need to just get over it.",Should Statements,en,Should Statements_3
"My mom has been quiet lately, it must be something I messed up.",Personalization,en,Personalization_0
"My friend got passed over for a role, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"My team lost the game, it is entirely my fault for missing that one pass.",Personalization,en,Personalization_2
"My partner broke up with me, I am seldom going to find love.",Overgeneralization,en,Overgeneralization_3
"The scooter made a weird noise, it is definitely going to fail on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"This computer broke, technology forever fails me when I need it.",Overgeneralization,en,Overgeneralization_9
"I feel guilty, so I must have done something truly unforgivable.",Emotional Reasoning,en,Emotional Reasoning_3
"I feel so panicked, this situation must be impossible to fix.",Emotional Reasoning,en,Emotional Reasoning_1
"I did not win the election, so I am a complete loser.",Black & White Thinking,en,Black & White Thinking_8
"My boss scheduled a project, they are definitely going to demote me.",Jumping to Conclusions,en,Jumping to Conclusions_4
I need to never make a error at work.,Should Statements,en,Should Statements_4
"The {event} did not go perfectly, so I am convinced the rest of the a month will be terrible.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_3
"I got a job and a raise, but my boss did not smile at when he told me, so it is awful.",Mental Filter,en,Mental Filter_4
"I have to not feel frustrated about this, I need to just get over it.",Should Statements,en,Should Statements_3
"I ought to not feel bored about this, I need to just get over it.",Should Statements,en,Should Statements_3
I have to always be busy or I am wasting my life.,Should Statements,en,Should Statements_1
"The task will definitely be ignored, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
I know I am going to bomb this meeting no matter how much I rehearse.,Jumping to Conclusions,en,Jumping to Conclusions_1
"My partner did a dozen nice things for me, but forgot to cooking, so they do not care at all.",Mental Filter,en,Mental Filter_7
"My mom got passed over for a opportunity, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"I ought to not feel lonely about this, I need to just get over it.",Should Statements,en,Should Statements_3
"I ought to not feel angry about this, I need to just get over it.",Should Statements,en,Should Statements_3
"My friend is nervous, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"My boss scheduled a code, they are definitely going to yell at me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"My brother got passed over for a promotion, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"I accomplished everything on my to-do list except one dent, so I am completely ruined.",Mental Filter,en,Mental Filter_9
"My boss is in a bad mood, I must have annoyed them.",Personalization,en,Personalization_4
"I am feeling nervous about the presentation, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"I disagreed with my boss, but we talked it out and came to an understanding.",No Distortion,en,No Distortion_9
"I have not heard back from the presentation, they clearly dismissed me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"She did not reply to my text in an hour, she must think I am stupid now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"I am feeling lonely about the test, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"If they do not support me completely, then they must criticized me entirely.",Black & White Thinking,en,Black & White Thinking_2
I need to never make a blunder at work.,Should Statements,en,Should Statements_4
"I burned the candy bar, I am always terrible at making food.",Overgeneralization,en,Overgeneralization_2
"I did not finish all my laundry, so today was completely ruined.",Black & White Thinking,en,Black & White Thinking_5
"I scored an A on the exam, but I am agonizing over the the one question I got wrong.",Mental Filter,en,Mental Filter_2
I either get first place on this or I am a total loser.,Black & White Thinking,en,Black & White Thinking_1
"I feel upset about the {event}, but I know time will heal the wound.",No Distortion,en,No Distortion_2
I must always be the smartest person in the room.,Should Statements,en,Should Statements_9
"The task failed, it is completely because of my minor blunder.",Personalization,en,Personalization_3
"The meeting will definitely be dismissed, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"My mom is bored, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"The train made a weird noise, it is definitely going to fail on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"I feel pointless about the future, so things will never get better.",Emotional Reasoning,en,Emotional Reasoning_6
"There is a crack in the house, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"I have not heard back from the interview, they clearly rejected me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"I feel so overwhelmed, this situation must be impossible to improve.",Emotional Reasoning,en,Emotional Reasoning_1
"I made a slip-up in the report, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"They got into an argument, it is my fault for introducing them.",Personalization,en,Personalization_9
"I failed this audition, I rarely succeed at anything important.",Overgeneralization,en,Overgeneralization_5
"The report will definitely be rejected, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"It rained on our {event}, it is all my fault for planning it today.",Personalization,en,Personalization_1
"This laptop broke, technology invariably fails me when I need it.",Overgeneralization,en,Overgeneralization_9
"I felt a little upset today, I am definitely descending into a permanent breakdown.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_8
I ought to always be achieving or I am wasting my life.,Should Statements,en,Should Statements_1
"Everyone complimented my song, but one person was quiet, so that person secretly dislikes it.",Mental Filter,en,Mental Filter_5
"I feel rejected right now, so I must be completely broken.",Emotional Reasoning,en,Emotional Reasoning_7
"I made a slip-up in the proposal, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I burned the slice of pizza, so I will just order pizza instead.",No Distortion,en,No Distortion_7
"I missed the scooter, nothing always goes right in my life.",Overgeneralization,en,Overgeneralization_7
"My team lost the tournament, it is entirely my fault for missing that one shot.",Personalization,en,Personalization_2
"I ought to not feel upset about this, I need to just get over it.",Should Statements,en,Should Statements_3
"Everyone complimented my code, but one person was quiet, so that person secretly avoids it.",Mental Filter,en,Mental Filter_5
"My partner did nine nice things for me, but forgot to cooking, so they do not care at all.",Mental Filter,en,Mental Filter_7
