text,distortion_label,language,template_id
"There's a heaviness I can't shake tonight in the house, and I keep assuming it means something bad is coming to my standing at work.",Emotional Reasoning,en,Emotional Reasoning::82233
"I forgot colleague's birthday, I always mess up the things that matter to people.",Overgeneralization,en,Overgeneralization::77955
"My gut has been uneasy about the meeting all an afternoon, and I've stopped questioning whether that unease is accurate.",Emotional Reasoning,en,Emotional Reasoning::98586
Someone at the airport coughed near me and I've already started planning for being seriously ill by next week.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::29484
"I hold myself to never showing I'm struggling with the project, and today at school I couldn't keep that up.",Should Statements,en,Should Statements::11398
"A conversation between two coworkers went quiet when I walked into the apartment, and I've decided it must have been about something I did.",Personalization,en,Personalization::7371
"My roommate handled the gathering differently than I would have, and it's been bothering me all a few hours that they didn't do it 'right.'",Should Statements,en,Should Statements::57704
Another party ended the same way the last one did. I'm starting to see a theme in how these things go for me and my sister.,Overgeneralization,en,Overgeneralization::45962
"I wasn't invited to the reunion this time, and I've built an entire story in my head about why, without asking my boss.",Jumping to Conclusions,en,Jumping to Conclusions::46779
"My brother pointed out one thing I could improve on the photo, and I stopped seeing anything good in it after that.",Black & White Thinking,en,Black & White Thinking::24491
"I should be over this gathering by now, there's something wrong with me for still feeling this way after a few hours.",Should Statements,en,Should Statements::63563
"One part of the deal needs revision, and now I keep referring to the whole draft as a waste.",Black & White Thinking,en,Black & White Thinking::94653
"My brother disagreed with me on one small thing about the reunion, and for the rest of the conversation I felt like we were on completely different sides.",Black & White Thinking,en,Black & White Thinking::69228
"There's a version of how the dinner was 'supposed' to go, and tonight in the garage I can't stop measuring reality against it.",Should Statements,en,Should Statements::52194
"The router stopped working right when I needed it most for the deal, just like the last three things I've relied on.",Overgeneralization,en,Overgeneralization::93974
The partner closed the door to their office right as I walked past. I've already decided what that means for my promotion.,Jumping to Conclusions,en,Jumping to Conclusions::70489
"The anxiety before the exam feels like a warning, so I've been treating it as one.",Emotional Reasoning,en,Emotional Reasoning::84470
"I'm a little tired after the assignment, so I'm going to take it easy in the house tonight and pick things back up tomorrow.",No Distortion,en,No Distortion::89305
The kitchen creaked a little louder than usual tonight and I found myself Googling structural failures at 1am.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::81089
"The bus made a strange sound on the way to the gym, and now I can't stop imagining it breaking down somewhere dangerous.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::55063
"If this proposal fails, it will be an absolute catastrophe and my future is finished.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::40874
"It's been a while since the concert, and I keep expecting myself to have moved past it by now.",Should Statements,en,Should Statements::42340
"Things felt tense at the reunion today, and I've quietly taken on responsibility for the whole atmosphere.",Personalization,en,Personalization::30537
"If my friend doesn't support me completely, then it means they must avoid me entirely.",Black & White Thinking,en,Black & White Thinking::30690
"I've had a knot in my stomach all an afternoon about the exam, and it's hard not to take that as a sign of how it's going to go.",Emotional Reasoning,en,Emotional Reasoning::707
"The mood at the reunion felt a little flat, and I've spent the ride home from the airport wondering if it was something about how I showed up.",Personalization,en,Personalization::41215
"There's a version of how the wedding was 'supposed' to go, and tonight in the basement I can't stop measuring reality against it.",Should Statements,en,Should Statements::52194
"My sister said a lot of kind things today, but there's one offhand remark that's the only part I can remember clearly.",Mental Filter,en,Mental Filter::14089
"If my mom doesn't love me completely, then it means they must reject me entirely.",Black & White Thinking,en,Black & White Thinking::30690
